source name	characteristics[organism]	characteristics[organism part]	characteristics[organism part]	characteristics[developmental stage]	characteristics[sex]	characteristics[disease]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[biological replicate]	Material Type	assay name	technology type	comment[proteomexchange accession number]	comment[data file]	comment[file uri]	comment[fractionation method]	comment[fraction identifier]	comment[technical replicate]	comment[label]	comment[MS2 mass analyzer]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[batch identifier]	factor value[developmental stage]	factor value[organism part]
PXD000561-Sample-5	Homo sapiens	Eye	Retina	Adult	not available	not available	not applicable	not available	not available	1	organism part	Adult_Retina_ingel_digestion	proteomic profiling by mass spectrometry	PXD000561	Adult_Retina_Gel_Velos_5_f04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Retina_Gel_Velos_5_f04.raw	NT=SDS-PAGE;AC=PRIDE:0000568	4	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.02 Da	1	Adult	Retina
PXD000561-Sample-5	Homo sapiens	Eye	Retina	Adult	not available	not available	not applicable	not available	not available	1	organism part	Adult_Retina_ingel_digestion	proteomic profiling by mass spectrometry	PXD000561	Adult_Retina_Gel_Velos_5_f05.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Retina_Gel_Velos_5_f05.raw	NT=SDS-PAGE;AC=PRIDE:0000568	5	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.02 Da	1	Adult	Retina
PXD000561-Sample-5	Homo sapiens	Eye	Retina	Adult	not available	not available	not applicable	not available	not available	1	organism part	Adult_Retina_ingel_digestion	proteomic profiling by mass spectrometry	PXD000561	Adult_Retina_Gel_Velos_5_f06.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Retina_Gel_Velos_5_f06.raw	NT=SDS-PAGE;AC=PRIDE:0000568	6	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.02 Da	1	Adult	Retina
PXD000561-Sample-5	Homo sapiens	Eye	Retina	Adult	not available	not available	not applicable	not available	not available	1	organism part	Adult_Retina_ingel_digestion	proteomic profiling by mass spectrometry	PXD000561	Adult_Retina_Gel_Velos_5_f07.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Retina_Gel_Velos_5_f07.raw	NT=SDS-PAGE;AC=PRIDE:0000568	7	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.02 Da	1	Adult	Retina
PXD000561-Sample-5	Homo sapiens	Eye	Retina	Adult	not available	not available	not applicable	not available	not available	1	organism part	Adult_Retina_ingel_digestion	proteomic profiling by mass spectrometry	PXD000561	Adult_Retina_Gel_Velos_5_f08.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Retina_Gel_Velos_5_f08.raw	NT=SDS-PAGE;AC=PRIDE:0000568	8	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.02 Da	1	Adult	Retina
PXD000561-Sample-5	Homo sapiens	Eye	Retina	Adult	not available	not available	not applicable	not available	not available	1	organism part	Adult_Retina_ingel_digestion	proteomic profiling by mass spectrometry	PXD000561	Adult_Retina_Gel_Velos_5_f09.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Retina_Gel_Velos_5_f09.raw	NT=SDS-PAGE;AC=PRIDE:0000568	9	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.02 Da	1	Adult	Retina
PXD000561-Sample-5	Homo sapiens	Eye	Retina	Adult	not available	not available	not applicable	not available	not available	1	organism part	Adult_Retina_ingel_digestion	proteomic profiling by mass spectrometry	PXD000561	Adult_Retina_Gel_Velos_5_f10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Retina_Gel_Velos_5_f10.raw	NT=SDS-PAGE;AC=PRIDE:0000568	10	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.02 Da	1	Adult	Retina
PXD000561-Sample-5	Homo sapiens	Eye	Retina	Adult	not available	not available	not applicable	not available	not available	1	organism part	Adult_Retina_ingel_digestion	proteomic profiling by mass spectrometry	PXD000561	Adult_Retina_Gel_Velos_5_f11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Retina_Gel_Velos_5_f11.raw	NT=SDS-PAGE;AC=PRIDE:0000568	11	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.02 Da	1	Adult	Retina
PXD000561-Sample-5	Homo sapiens	Eye	Retina	Adult	not available	not available	not applicable	not available	not available	1	organism part	Adult_Retina_ingel_digestion	proteomic profiling by mass spectrometry	PXD000561	Adult_Retina_Gel_Velos_5_f12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Retina_Gel_Velos_5_f12.raw	NT=SDS-PAGE;AC=PRIDE:0000568	12	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.02 Da	1	Adult	Retina
PXD000561-Sample-5	Homo sapiens	Eye	Retina	Adult	not available	not available	not applicable	not available	not available	1	organism part	Adult_Retina_ingel_digestion	proteomic profiling by mass spectrometry	PXD000561	Adult_Retina_Gel_Velos_5_f13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Retina_Gel_Velos_5_f13.raw	NT=SDS-PAGE;AC=PRIDE:0000568	13	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.02 Da	1	Adult	Retina
PXD000561-Sample-5	Homo sapiens	Eye	Retina	Adult	not available	not available	not applicable	not available	not available	1	organism part	Adult_Retina_ingel_digestion	proteomic profiling by mass spectrometry	PXD000561	Adult_Retina_Gel_Velos_5_f14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Retina_Gel_Velos_5_f14.raw	NT=SDS-PAGE;AC=PRIDE:0000568	14	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.02 Da	1	Adult	Retina
PXD000561-Sample-5	Homo sapiens	Eye	Retina	Adult	not available	not available	not applicable	not available	not available	1	organism part	Adult_Retina_ingel_digestion	proteomic profiling by mass spectrometry	PXD000561	Adult_Retina_Gel_Velos_5_f15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Retina_Gel_Velos_5_f15.raw	NT=SDS-PAGE;AC=PRIDE:0000568	15	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.02 Da	1	Adult	Retina
PXD000561-Sample-5	Homo sapiens	Eye	Retina	Adult	not available	not available	not applicable	not available	not available	1	organism part	Adult_Retina_ingel_digestion	proteomic profiling by mass spectrometry	PXD000561	Adult_Retina_Gel_Velos_5_f16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Retina_Gel_Velos_5_f16.raw	NT=SDS-PAGE;AC=PRIDE:0000568	16	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.02 Da	1	Adult	Retina
PXD000561-Sample-5	Homo sapiens	Eye	Retina	Adult	not available	not available	not applicable	not available	not available	1	organism part	Adult_Retina_ingel_digestion	proteomic profiling by mass spectrometry	PXD000561	Adult_Retina_Gel_Velos_5_f17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Retina_Gel_Velos_5_f17.raw	NT=SDS-PAGE;AC=PRIDE:0000568	17	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.02 Da	1	Adult	Retina
PXD000561-Sample-5	Homo sapiens	Eye	Retina	Adult	not available	not available	not applicable	not available	not available	1	organism part	Adult_Retina_ingel_digestion	proteomic profiling by mass spectrometry	PXD000561	Adult_Retina_Gel_Velos_5_f18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Retina_Gel_Velos_5_f18.raw	NT=SDS-PAGE;AC=PRIDE:0000568	18	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.02 Da	1	Adult	Retina
PXD000561-Sample-5	Homo sapiens	Eye	Retina	Adult	not available	not available	not applicable	not available	not available	1	organism part	Adult_Retina_ingel_digestion	proteomic profiling by mass spectrometry	PXD000561	Adult_Retina_Gel_Velos_5_f19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Retina_Gel_Velos_5_f19.raw	NT=SDS-PAGE;AC=PRIDE:0000568	19	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.02 Da	1	Adult	Retina
PXD000561-Sample-5	Homo sapiens	Eye	Retina	Adult	not available	not available	not applicable	not available	not available	1	organism part	Adult_Retina_ingel_digestion	proteomic profiling by mass spectrometry	PXD000561	Adult_Retina_Gel_Velos_5_f20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Retina_Gel_Velos_5_f20.raw	NT=SDS-PAGE;AC=PRIDE:0000568	20	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.02 Da	1	Adult	Retina
PXD000561-Sample-5	Homo sapiens	Eye	Retina	Adult	not available	not available	not applicable	not available	not available	1	organism part	Adult_Retina_ingel_digestion	proteomic profiling by mass spectrometry	PXD000561	Adult_Retina_Gel_Velos_5_f21.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Retina_Gel_Velos_5_f21.raw	NT=SDS-PAGE;AC=PRIDE:0000568	21	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.02 Da	1	Adult	Retina
PXD000561-Sample-5	Homo sapiens	Eye	Retina	Adult	not available	not available	not applicable	not available	not available	1	organism part	Adult_Retina_ingel_digestion	proteomic profiling by mass spectrometry	PXD000561	Adult_Retina_Gel_Velos_5_f22.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Retina_Gel_Velos_5_f22.raw	NT=SDS-PAGE;AC=PRIDE:0000568	22	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.02 Da	1	Adult	Retina
PXD000561-Sample-5	Homo sapiens	Eye	Retina	Adult	not available	not available	not applicable	not available	not available	1	organism part	Adult_Retina_ingel_digestion	proteomic profiling by mass spectrometry	PXD000561	Adult_Retina_Gel_Velos_5_f23.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Retina_Gel_Velos_5_f23.raw	NT=SDS-PAGE;AC=PRIDE:0000568	23	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.02 Da	1	Adult	Retina
PXD000561-Sample-5	Homo sapiens	Eye	Retina	Adult	not available	not available	not applicable	not available	not available	1	organism part	Adult_Retina_ingel_digestion	proteomic profiling by mass spectrometry	PXD000561	Adult_Retina_Gel_Velos_5_f24.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Retina_Gel_Velos_5_f24.raw	NT=SDS-PAGE;AC=PRIDE:0000568	24	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.02 Da	1	Adult	Retina
PXD000561-Sample-5	Homo sapiens	Eye	Retina	Adult	not available	not available	not applicable	not available	not available	1	organism part	Adult_Retina_ingel_digestion	proteomic profiling by mass spectrometry	PXD000561	Adult_Retina_Gel_Velos_5_f25.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Retina_Gel_Velos_5_f25.raw	NT=SDS-PAGE;AC=PRIDE:0000568	25	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.02 Da	1	Adult	Retina
PXD000561-Sample-5	Homo sapiens	Eye	Retina	Adult	not available	not available	not applicable	not available	not available	1	organism part	Adult_Retina_ingel_digestion	proteomic profiling by mass spectrometry	PXD000561	Adult_Retina_Gel_Velos_5_f26.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Retina_Gel_Velos_5_f26.raw	NT=SDS-PAGE;AC=PRIDE:0000568	26	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.02 Da	1	Adult	Retina
PXD000561-Sample-5	Homo sapiens	Eye	Retina	Adult	not available	not available	not applicable	not available	not available	1	organism part	Adult_Retina_ingel_digestion	proteomic profiling by mass spectrometry	PXD000561	Adult_Retina_Gel_Velos_5_f27.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Retina_Gel_Velos_5_f27.raw	NT=SDS-PAGE;AC=PRIDE:0000568	27	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.02 Da	1	Adult	Retina
PXD000561-Sample-5	Homo sapiens	Eye	Retina	Adult	not available	not available	not applicable	not available	not available	1	organism part	Adult_Retina_ingel_digestion	proteomic profiling by mass spectrometry	PXD000561	Adult_Retina_Gel_Velos_5_f28.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Retina_Gel_Velos_5_f28.raw	NT=SDS-PAGE;AC=PRIDE:0000568	28	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.02 Da	1	Adult	Retina
PXD000561-Sample-5	Homo sapiens	Eye	Retina	Adult	not available	not available	not applicable	not available	not available	1	organism part	Adult_Retina_ingel_digestion	proteomic profiling by mass spectrometry	PXD000561	Adult_Retina_Gel_Velos_5_f29.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Retina_Gel_Velos_5_f29.raw	NT=SDS-PAGE;AC=PRIDE:0000568	29	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.02 Da	1	Adult	Retina
PXD000561-Sample-5	Homo sapiens	Eye	Retina	Adult	not available	not available	not applicable	not available	not available	1	organism part	Adult_Retina_ingel_digestion	proteomic profiling by mass spectrometry	PXD000561	Adult_Retina_Gel_Velos_5_f30.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Retina_Gel_Velos_5_f30.raw	NT=SDS-PAGE;AC=PRIDE:0000568	30	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.02 Da	1	Adult	Retina
PXD000561-Sample-5	Homo sapiens	Eye	Retina	Adult	not available	not available	not applicable	not available	not available	1	organism part	Adult_Retina_ingel_digestion	proteomic profiling by mass spectrometry	PXD000561	Adult_Retina_Gel_Velos_5_f31.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000561/Adult_Retina_Gel_Velos_5_f31.raw	NT=SDS-PAGE;AC=PRIDE:0000568	31	1	AC=MS:1002038;NT=label free sample	AC=MS:1000484; NT=Orbitrap	AC=MS:1001742;NT=LTQ Orbitrap Velos	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	AC=MS:1001251;NT=Trypsin	AC=MS:1000422;NT=HCD	not available	10 ppm	0.02 Da	1	Adult	Retina
